file,type,line,frame
  52 |     // now dragging
> 53 |     expect(isDragging(handle)).toBe(true);
     |           ^ Eager Test
  54 |
  55 |     unmount();
  56 |   });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/integration/drag-handle/mouse-sensor/starting-a-dragging.spec.js,Eager Test,"{'line': 109, 'column': 11, 'index': 3216}","  107 |     fireEvent.mouseUp(handle);
  108 |
> 109 |     expect(isDragging(handle)).toBe(false);
      |           ^ Eager Test
  110 |   });
  111 |
  112 |   fireEvent.mouseDown(handle);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/integration/drag-handle/mouse-sensor/starting-a-dragging.spec.js,Eager Test,"{'line': 118, 'column': 9, 'index': 3386}","  116 |   });
  117 |
> 118 |   expect(isDragging(handle)).toBe(true);
      |         ^ Eager Test
  119 | });
  120 |
  121 | it('should not start a drag if there was too little mouse movement while mouse was pressed', () => {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/integration/drag-handle/mouse-sensor/starting-a-dragging.spec.js,Lazy Test,"{'line': 40, 'column': 11, 'index': 1300}","  38 |
  39 |     // not dragging yet
> 40 |     expect(isDragging(handle)).toBe(false);
     |           ^ Lazy Test
  41 |
  42 |     // mouse move to start drag
  43 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/integration/drag-handle/mouse-sensor/starting-a-dragging.spec.js,Lazy Test,"{'line': 87, 'column': 9, 'index': 2512}","  85 |   fireEvent(handle, mouseMove);
  86 |
> 87 |   expect(isDragging(handle)).toBe(false);
     |         ^ Lazy Test
  88 |   expect(mouseMove.defaultPrevented).toBe(false);
  89 | });
  90 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/integration/drag-handle/mouse-sensor/starting-a-dragging.spec.js,Lazy Test,"{'line': 109, 'column': 11, 'index': 3216}","  107 |     fireEvent.mouseUp(handle);
  108 |
> 109 |     expect(isDragging(handle)).toBe(false);
      |           ^ Lazy Test
  110 |   });
  111 |
  112 |   fireEvent.mouseDown(handle);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/integration/drag-handle/mouse-sensor/starting-a-dragging.spec.js,Lazy Test,"{'line': 131, 'column': 9, 'index': 3752}","  129 |   });
  130 |
> 131 |   expect(isDragging(handle)).toBe(false);
      |         ^ Lazy Test
  132 | });
  133 |
  134 | it('should not start a drag if not using the primary mouse button', () => {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/integration/drag-handle/mouse-sensor/starting-a-dragging.spec.js,Lazy Test,"{'line': 147, 'column': 9, 'index': 4187}","  145 |   });
  146 |
> 147 |   expect(isDragging(handle)).toBe(false);
      |         ^ Lazy Test
  148 | });
  149 |
  150 | it('should not start a drag if a modifier key was used while pressing the mouse down', () => {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/integration/drag-handle/mouse-sensor/starting-a-dragging.spec.js,Lazy Test,"{'line': 166, 'column': 11, 'index': 4835}","  164 |     });
  165 |
> 166 |     expect(isDragging(handle)).toBe(false);
      |           ^ Lazy Test
  167 |   });
  168 | });
  169 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/integration/drag-handle/mouse-sensor/prevent-standard-keys-while-dragging.spec.js,Conditional Test Logic,"{'line': 16, 'column': 33, 'index': 581}","  14 |   expect(isDragging(handle)).toBe(true);
  15 |
> 16 |   [keyCodes.enter, keyCodes.tab].forEach((keyCode: number) => {
     |                                 ^ Conditional Test Logic
  17 |     const event: Event = createEvent.keyDown(handle, { keyCode });
  18 |     fireEvent(handle, event);
  19 |     expect(event.defaultPrevented).toBe(true);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/integration/drag-handle/mouse-sensor/prevent-standard-keys-while-dragging.spec.js,Duplicate Assert,"{'line': 14, 'column': 2, 'index': 508}","  12 |
  13 |   simpleLift(mouse, handle);
> 14 |   expect(isDragging(handle)).toBe(true);
     |  ^ Duplicate Assert
  15 |
  16 |   [keyCodes.enter, keyCodes.tab].forEach((keyCode: number) => {
  17 |     const event: Event = createEvent.keyDown(handle, { keyCode });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/integration/drag-handle/mouse-sensor/prevent-standard-keys-while-dragging.spec.js,Duplicate Assert,"{'line': 14, 'column': 2, 'index': 508}","  12 |
  13 |   simpleLift(mouse, handle);
> 14 |   expect(isDragging(handle)).toBe(true);
     |  ^ Duplicate Assert
  15 |
  16 |   [keyCodes.enter, keyCodes.tab].forEach((keyCode: number) => {
  17 |     const event: Event = createEvent.keyDown(handle, { keyCode });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/integration/drag-handle/mouse-sensor/prevent-standard-keys-while-dragging.spec.js,Duplicate Assert,"{'line': 20, 'column': 4, 'index': 760}","  18 |     fireEvent(handle, event);
  19 |     expect(event.defaultPrevented).toBe(true);
> 20 |     expect(isDragging(handle)).toBe(true);
     |    ^ Duplicate Assert
  21 |   });
  22 | });
  23 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/integration/drag-handle/mouse-sensor/prevent-standard-keys-while-dragging.spec.js,Duplicate Assert,"{'line': 20, 'column': 4, 'index': 760}","  18 |     fireEvent(handle, event);
  19 |     expect(event.defaultPrevented).toBe(true);
> 20 |     expect(isDragging(handle)).toBe(true);
     |    ^ Duplicate Assert
  21 |   });
  22 | });
  23 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/integration/drag-handle/mouse-sensor/prevent-standard-keys-while-dragging.spec.js,Eager Test,"{'line': 13, 'column': 2, 'index': 479}","  11 |   const handle: HTMLElement = getByText('item: 0');
  12 |
> 13 |   simpleLift(mouse, handle);
     |  ^ Eager Test
  14 |   expect(isDragging(handle)).toBe(true);
  15 |
  16 |   [keyCodes.enter, keyCodes.tab].forEach((keyCode: number) => {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/integration/drag-handle/mouse-sensor/prevent-standard-keys-while-dragging.spec.js,Eager Test,"{'line': 14, 'column': 9, 'index': 515}","  12 |
  13 |   simpleLift(mouse, handle);
> 14 |   expect(isDragging(handle)).toBe(true);
     |         ^ Eager Test
  15 |
  16 |   [keyCodes.enter, keyCodes.tab].forEach((keyCode: number) => {
  17 |     const event: Event = createEvent.keyDown(handle, { keyCode });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/integration/drag-handle/mouse-sensor/prevent-standard-keys-while-dragging.spec.js,Eager Test,"{'line': 20, 'column': 11, 'index': 767}","  18 |     fireEvent(handle, event);
  19 |     expect(event.defaultPrevented).toBe(true);
> 20 |     expect(isDragging(handle)).toBe(true);
     |           ^ Eager Test
  21 |   });
  22 | });
  23 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/integration/drag-handle/mouse-sensor/force-press.spec.js,Duplicate Assert,"{'line': 93, 'column': 4, 'index': 2953}","  91 |
  92 |     simpleLift(mouse, handle);
> 93 |     expect(isDragging(handle)).toBe(true);
     |    ^ Duplicate Assert
  94 |
  95 |     const event: Event = new Event('webkitmouseforcedown', {
  96 |       bubbles: true,"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/integration/drag-handle/mouse-sensor/force-press.spec.js,Duplicate Assert,"{'line': 102, 'column': 4, 'index': 3190}","  100 |     expect(event.defaultPrevented).toBe(false);
  101 |
> 102 |     expect(isDragging(handle)).toBe(false);
      |    ^ Duplicate Assert
  103 |   });
  104 | });
  105 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/integration/drag-handle/mouse-sensor/force-press.spec.js,Eager Test,"{'line': 22, 'column': 4, 'index': 709}","  20 |
  21 |     // lift not prevented
> 22 |     simpleLift(mouse, handle);
     |    ^ Eager Test
  23 |     expect(isDragging(handle)).toBe(true);
  24 |   });
  25 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/integration/drag-handle/mouse-sensor/force-press.spec.js,Eager Test,"{'line': 23, 'column': 11, 'index': 747}","  21 |     // lift not prevented
  22 |     simpleLift(mouse, handle);
> 23 |     expect(isDragging(handle)).toBe(true);
     |           ^ Eager Test
  24 |   });
  25 |
  26 |   it('should prevent the default of a `webkitmouseforcedown` event', () => {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/integration/drag-handle/mouse-sensor/force-press.spec.js,Eager Test,"{'line': 92, 'column': 4, 'index': 2922}","  90 |     const handle: HTMLElement = getByText('item: 0');
  91 |
> 92 |     simpleLift(mouse, handle);
     |    ^ Eager Test
  93 |     expect(isDragging(handle)).toBe(true);
  94 |
  95 |     const event: Event = new Event('webkitmouseforcedown', {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/integration/drag-handle/mouse-sensor/force-press.spec.js,Eager Test,"{'line': 93, 'column': 11, 'index': 2960}","  91 |
  92 |     simpleLift(mouse, handle);
> 93 |     expect(isDragging(handle)).toBe(true);
     |           ^ Eager Test
  94 |
  95 |     const event: Event = new Event('webkitmouseforcedown', {
  96 |       bubbles: true,"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/integration/drag-handle/mouse-sensor/force-press.spec.js,Eager Test,"{'line': 102, 'column': 11, 'index': 3197}","  100 |     expect(event.defaultPrevented).toBe(false);
  101 |
> 102 |     expect(isDragging(handle)).toBe(false);
      |           ^ Eager Test
  103 |   });
  104 | });
  105 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/integration/drag-handle/mouse-sensor/force-press.spec.js,Lazy Test,"{'line': 22, 'column': 4, 'index': 709}","  20 |
  21 |     // lift not prevented
> 22 |     simpleLift(mouse, handle);
     |    ^ Lazy Test
  23 |     expect(isDragging(handle)).toBe(true);
  24 |   });
  25 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/integration/drag-handle/mouse-sensor/force-press.spec.js,Lazy Test,"{'line': 23, 'column': 11, 'index': 747}","  21 |     // lift not prevented
  22 |     simpleLift(mouse, handle);
> 23 |     expect(isDragging(handle)).toBe(true);
     |           ^ Lazy Test
  24 |   });
  25 |
  26 |   it('should prevent the default of a `webkitmouseforcedown` event', () => {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/integration/drag-handle/mouse-sensor/force-press.spec.js,Lazy Test,"{'line': 49, 'column': 11, 'index': 1481}","  47 |
  48 |     // dragging not aborted
> 49 |     expect(isDragging(handle)).toBe(true);
     |           ^ Lazy Test
  50 |   });
  51 | });
  52 |"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/integration/drag-handle/mouse-sensor/force-press.spec.js,Lazy Test,"{'line': 84, 'column': 11, 'index': 2615}","  82 |
  83 |     mouse.lift(handle);
> 84 |     expect(isDragging(handle)).toBe(false);
     |           ^ Lazy Test
  85 |   });
  86 |
  87 |   it('should cancel an active drag with a webkitmouseforcedown event', () => {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/integration/drag-handle/mouse-sensor/force-press.spec.js,Lazy Test,"{'line': 92, 'column': 4, 'index': 2922}","  90 |     const handle: HTMLElement = getByText('item: 0');
  91 |
> 92 |     simpleLift(mouse, handle);
     |    ^ Lazy Test
  93 |     expect(isDragging(handle)).toBe(true);
  94 |
  95 |     const event: Event = new Event('webkitmouseforcedown', {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/integration/drag-handle/mouse-sensor/force-press.spec.js,Lazy Test,"{'line': 93, 'column': 11, 'index': 2960}","  91 |
  92 |     simpleLift(mouse, handle);
> 93 |     expect(isDragging(handle)).toBe(true);
     |           ^ Lazy Test
  94 |
  95 |     const event: Event = new Event('webkitmouseforcedown', {
  96 |       bubbles: true,"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/integration/drag-handle/mouse-sensor/click-blocking.spec.js,Duplicate Assert,"{'line': 40, 'column': 2, 'index': 1277}","  38 |
  39 |   simpleLift(mouse, handle);
> 40 |   expect(isDragging(handle)).toBe(true);
     |  ^ Duplicate Assert
  41 |
  42 |   // cancel
  43 |   fireEvent.keyDown(handle, { keyCode: keyCodes.escape });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/integration/drag-handle/mouse-sensor/click-blocking.spec.js,Duplicate Assert,"{'line': 47, 'column': 2, 'index': 1462}","  45 |   // drag cancelled
  46 |   expect(getDropReason(onDragEnd)).toBe('CANCEL');
> 47 |   expect(isDragging(handle)).toBe(false);
     |  ^ Duplicate Assert
  48 |
  49 |   // click event prevented
  50 |   const click: Event = createEvent.click(handle);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/integration/drag-handle/mouse-sensor/click-blocking.spec.js,Duplicate Assert,"{'line': 61, 'column': 2, 'index': 1903}","  59 |
  60 |   simpleLift(mouse, handle);
> 61 |   expect(isDragging(handle)).toBe(true);
     |  ^ Duplicate Assert
  62 |
  63 |   // cancel
  64 |   fireEvent.mouseUp(handle);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/integration/drag-handle/mouse-sensor/click-blocking.spec.js,Duplicate Assert,"{'line': 67, 'column': 2, 'index': 2036}","  65 |
  66 |   expect(getDropReason(onDragEnd)).toBe('DROP');
> 67 |   expect(isDragging(handle)).toBe(false);
     |  ^ Duplicate Assert
  68 |
  69 |   // click event prevented
  70 |   const click: Event = createEvent.click(handle);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/integration/drag-handle/mouse-sensor/click-blocking.spec.js,Eager Test,"{'line': 39, 'column': 2, 'index': 1248}","  37 |   const handle: HTMLElement = getByText('item: 0');
  38 |
> 39 |   simpleLift(mouse, handle);
     |  ^ Eager Test
  40 |   expect(isDragging(handle)).toBe(true);
  41 |
  42 |   // cancel"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/integration/drag-handle/mouse-sensor/click-blocking.spec.js,Eager Test,"{'line': 40, 'column': 9, 'index': 1284}","  38 |
  39 |   simpleLift(mouse, handle);
> 40 |   expect(isDragging(handle)).toBe(true);
     |         ^ Eager Test
  41 |
  42 |   // cancel
  43 |   fireEvent.keyDown(handle, { keyCode: keyCodes.escape });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/integration/drag-handle/mouse-sensor/click-blocking.spec.js,Eager Test,"{'line': 46, 'column': 9, 'index': 1418}","  44 |
  45 |   // drag cancelled
> 46 |   expect(getDropReason(onDragEnd)).toBe('CANCEL');
     |         ^ Eager Test
  47 |   expect(isDragging(handle)).toBe(false);
  48 |
  49 |   // click event prevented"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/integration/drag-handle/mouse-sensor/click-blocking.spec.js,Eager Test,"{'line': 47, 'column': 9, 'index': 1469}","  45 |   // drag cancelled
  46 |   expect(getDropReason(onDragEnd)).toBe('CANCEL');
> 47 |   expect(isDragging(handle)).toBe(false);
     |         ^ Eager Test
  48 |
  49 |   // click event prevented
  50 |   const click: Event = createEvent.click(handle);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/integration/drag-handle/mouse-sensor/click-blocking.spec.js,Eager Test,"{'line': 60, 'column': 2, 'index': 1874}","  58 |   const handle: HTMLElement = getByText('item: 0');
  59 |
> 60 |   simpleLift(mouse, handle);
     |  ^ Eager Test
  61 |   expect(isDragging(handle)).toBe(true);
  62 |
  63 |   // cancel"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/integration/drag-handle/mouse-sensor/click-blocking.spec.js,Eager Test,"{'line': 61, 'column': 9, 'index': 1910}","  59 |
  60 |   simpleLift(mouse, handle);
> 61 |   expect(isDragging(handle)).toBe(true);
     |         ^ Eager Test
  62 |
  63 |   // cancel
  64 |   fireEvent.mouseUp(handle);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/integration/drag-handle/mouse-sensor/click-blocking.spec.js,Eager Test,"{'line': 66, 'column': 9, 'index': 1994}","  64 |   fireEvent.mouseUp(handle);
  65 |
> 66 |   expect(getDropReason(onDragEnd)).toBe('DROP');
     |         ^ Eager Test
  67 |   expect(isDragging(handle)).toBe(false);
  68 |
  69 |   // click event prevented"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/integration/drag-handle/mouse-sensor/click-blocking.spec.js,Eager Test,"{'line': 67, 'column': 9, 'index': 2043}","  65 |
  66 |   expect(getDropReason(onDragEnd)).toBe('DROP');
> 67 |   expect(isDragging(handle)).toBe(false);
     |         ^ Eager Test
  68 |
  69 |   // click event prevented
  70 |   const click: Event = createEvent.click(handle);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/integration/drag-handle/mouse-sensor/click-blocking.spec.js,Lazy Test,"{'line': 26, 'column': 9, 'index': 866}","  24 |
  25 |   // drag not started
> 26 |   expect(isDragging(handle)).toBe(false);
     |         ^ Lazy Test
  27 |
  28 |   const click: Event = createEvent.click(handle);
  29 |   fireEvent(handle, click);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/integration/drag-handle/mouse-sensor/click-blocking.spec.js,Lazy Test,"{'line': 39, 'column': 2, 'index': 1248}","  37 |   const handle: HTMLElement = getByText('item: 0');
  38 |
> 39 |   simpleLift(mouse, handle);
     |  ^ Lazy Test
  40 |   expect(isDragging(handle)).toBe(true);
  41 |
  42 |   // cancel"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/integration/drag-handle/mouse-sensor/click-blocking.spec.js,Lazy Test,"{'line': 40, 'column': 9, 'index': 1284}","  38 |
  39 |   simpleLift(mouse, handle);
> 40 |   expect(isDragging(handle)).toBe(true);
     |         ^ Lazy Test
  41 |
  42 |   // cancel
  43 |   fireEvent.keyDown(handle, { keyCode: keyCodes.escape });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/integration/drag-handle/mouse-sensor/click-blocking.spec.js,Lazy Test,"{'line': 46, 'column': 9, 'index': 1418}","  44 |
  45 |   // drag cancelled
> 46 |   expect(getDropReason(onDragEnd)).toBe('CANCEL');
     |         ^ Lazy Test
  47 |   expect(isDragging(handle)).toBe(false);
  48 |
  49 |   // click event prevented"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/integration/drag-handle/mouse-sensor/click-blocking.spec.js,Lazy Test,"{'line': 60, 'column': 2, 'index': 1874}","  58 |   const handle: HTMLElement = getByText('item: 0');
  59 |
> 60 |   simpleLift(mouse, handle);
     |  ^ Lazy Test
  61 |   expect(isDragging(handle)).toBe(true);
  62 |
  63 |   // cancel"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/integration/drag-handle/mouse-sensor/click-blocking.spec.js,Lazy Test,"{'line': 61, 'column': 9, 'index': 1910}","  59 |
  60 |   simpleLift(mouse, handle);
> 61 |   expect(isDragging(handle)).toBe(true);
     |         ^ Lazy Test
  62 |
  63 |   // cancel
  64 |   fireEvent.mouseUp(handle);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/integration/drag-handle/mouse-sensor/click-blocking.spec.js,Lazy Test,"{'line': 66, 'column': 9, 'index': 1994}","  64 |   fireEvent.mouseUp(handle);
  65 |
> 66 |   expect(getDropReason(onDragEnd)).toBe('DROP');
     |         ^ Lazy Test
  67 |   expect(isDragging(handle)).toBe(false);
  68 |
  69 |   // click event prevented"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/integration/drag-handle/keyboard-sensor/stopping-a-drag.spec.js,Conditional Test Logic,"{'line': 51, 'column': 4, 'index': 1653}","  49 |     'wheel',
  50 |     supportedEventName,
> 51 |   ].forEach((eventName: string) => {
     |    ^ Conditional Test Logic
  52 |     const onDragEnd = jest.fn();
  53 |     const { getByText, unmount } = render(<App onDragEnd={onDragEnd} />);
  54 |     const handle: HTMLElement = getByText('item: 0');"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/integration/drag-handle/keyboard-sensor/stopping-a-drag.spec.js,Eager Test,"{'line': 15, 'column': 2, 'index': 676}","  13 |   const handle: HTMLElement = getByText('item: 0');
  14 |
> 15 |   simpleLift(keyboard, handle);
     |  ^ Eager Test
  16 |   expect(isDragging(handle)).toBe(true);
  17 |
  18 |   const event: Event = createEvent.keyDown(handle, { keyCode: keyCodes.space });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/integration/drag-handle/keyboard-sensor/stopping-a-drag.spec.js,Eager Test,"{'line': 16, 'column': 9, 'index': 715}","  14 |
  15 |   simpleLift(keyboard, handle);
> 16 |   expect(isDragging(handle)).toBe(true);
     |         ^ Eager Test
  17 |
  18 |   const event: Event = createEvent.keyDown(handle, { keyCode: keyCodes.space });
  19 |   fireEvent(handle, event);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/integration/drag-handle/keyboard-sensor/stopping-a-drag.spec.js,Eager Test,"{'line': 22, 'column': 9, 'index': 912}","  20 |
  21 |   expect(event.defaultPrevented).toBe(true);
> 22 |   expect(getDropReason(onDragEnd)).toBe('DROP');
     |         ^ Eager Test
  23 | });
  24 |
  25 | it('should prevent default on an escape press', () => {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/integration/drag-handle/keyboard-sensor/stopping-a-drag.spec.js,Eager Test,"{'line': 30, 'column': 2, 'index': 1162}","  28 |   const handle: HTMLElement = getByText('item: 0');
  29 |
> 30 |   simpleLift(keyboard, handle);
     |  ^ Eager Test
  31 |   expect(isDragging(handle)).toBe(true);
  32 |
  33 |   const event: Event = createEvent.keyDown(handle, {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/integration/drag-handle/keyboard-sensor/stopping-a-drag.spec.js,Eager Test,"{'line': 31, 'column': 9, 'index': 1201}","  29 |
  30 |   simpleLift(keyboard, handle);
> 31 |   expect(isDragging(handle)).toBe(true);
     |         ^ Eager Test
  32 |
  33 |   const event: Event = createEvent.keyDown(handle, {
  34 |     keyCode: keyCodes.escape,"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/integration/drag-handle/keyboard-sensor/stopping-a-drag.spec.js,Eager Test,"{'line': 39, 'column': 9, 'index': 1406}","  37 |
  38 |   expect(event.defaultPrevented).toBe(true);
> 39 |   expect(getDropReason(onDragEnd)).toBe('CANCEL');
     |         ^ Eager Test
  40 | });
  41 |
  42 | it('should not prevent the default behaviour for an indirect cancel', () => {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/integration/drag-handle/keyboard-sensor/stopping-a-drag.spec.js,Eager Test,"{'line': 56, 'column': 4, 'index': 1852}","  54 |     const handle: HTMLElement = getByText('item: 0');
  55 |
> 56 |     simpleLift(keyboard, handle);
     |    ^ Eager Test
  57 |     expect(isDragging(handle)).toBe(true);
  58 |
  59 |     const event: Event = new Event(eventName, {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/integration/drag-handle/keyboard-sensor/stopping-a-drag.spec.js,Eager Test,"{'line': 57, 'column': 11, 'index': 1893}","  55 |
  56 |     simpleLift(keyboard, handle);
> 57 |     expect(isDragging(handle)).toBe(true);
     |           ^ Eager Test
  58 |
  59 |     const event: Event = new Event(eventName, {
  60 |       bubbles: true,"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/integration/drag-handle/keyboard-sensor/stopping-a-drag.spec.js,Eager Test,"{'line': 69, 'column': 11, 'index': 2170}","  67 |     // not an explicit cancel
  68 |     expect(event.defaultPrevented).toBe(false);
> 69 |     expect(getDropReason(onDragEnd)).toBe('CANCEL');
     |           ^ Eager Test
  70 |
  71 |     unmount();
  72 |   });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/integration/drag-handle/keyboard-sensor/stopping-a-drag.spec.js,Lazy Test,"{'line': 15, 'column': 2, 'index': 676}","  13 |   const handle: HTMLElement = getByText('item: 0');
  14 |
> 15 |   simpleLift(keyboard, handle);
     |  ^ Lazy Test
  16 |   expect(isDragging(handle)).toBe(true);
  17 |
  18 |   const event: Event = createEvent.keyDown(handle, { keyCode: keyCodes.space });"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/integration/drag-handle/keyboard-sensor/stopping-a-drag.spec.js,Lazy Test,"{'line': 16, 'column': 9, 'index': 715}","  14 |
  15 |   simpleLift(keyboard, handle);
> 16 |   expect(isDragging(handle)).toBe(true);
     |         ^ Lazy Test
  17 |
  18 |   const event: Event = createEvent.keyDown(handle, { keyCode: keyCodes.space });
  19 |   fireEvent(handle, event);"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/integration/drag-handle/keyboard-sensor/stopping-a-drag.spec.js,Lazy Test,"{'line': 22, 'column': 9, 'index': 912}","  20 |
  21 |   expect(event.defaultPrevented).toBe(true);
> 22 |   expect(getDropReason(onDragEnd)).toBe('DROP');
     |         ^ Lazy Test
  23 | });
  24 |
  25 | it('should prevent default on an escape press', () => {"
/Users/gabriel.amaralmercos.com/Desktop/research-javascript-test-smells/repositories/react-beautiful-dnd/test/unit/integration/drag-handle/keyboard-sensor/stopping-a-drag.spec.js,Lazy Test,"{'line': 30, 'column': 2, 'index': 1162}","  28 |   const handle: HTMLElement = getByText('item: 0');
  29 |
> 30 |   simpleLift(keyboard, handle);
     |  ^ Lazy Test
  31 |   expect(isDragging(handle)).toBe(true);
  32 |
