FileName, TotalMethods, TotalTestSmells,Physical SLOC,Logical SLOC,Cyclomatic,CyclomaticDensity,HalsteadBugs,HalsteadDifficulty,HalsteadEffort,HalsteadLength,HalsteadTime,HalsteadVocabulary,HalsteadVolume,Maintainability,assertionRoulette,conditionalTestLogic,duplicateAssert,eagerTest,emptyTest,exceptionHandling,globalVariable,ignoredTest,lazyTest,magicNumberRule,mysteryGuest,redundantAssertion,redundantPrint,resourceOptimism,sleepyTest,unknownTest
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/undici/test/fetch/client-node-max-header-size.js,1,1,48,54,8,14.815,0.402,11.096,13374.797,198,743.044,68,1205.318,114.683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/undici/test/eventsource/eventsource.js,2,1,14,21,6,28.571,0.088,7.294,1930.752,57,107.264,25,264.7,130.958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/undici/test/eventsource/eventsource-stream.js,15,2,298,256,47,18.359,3.289,129.676,1279590.241,1509,71088.347,93,9867.591,100.689,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,15
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/undici/test/eventsource/eventsource-stream-process-event.js,6,1,137,95,15,15.789,1.135,34.043,115962.818,584,6442.379,57,3406.408,110.478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/undici/test/eventsource/eventsource-stream-parse-line.js,14,1,281,218,19,8.716,2.938,51.419,453258.065,1379,25181.004,84,8815.006,96.998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/undici/test/eventsource/eventsource-stream-bom.js,8,2,135,122,26,21.311,1.419,87.692,373394.698,730,20744.15,57,4258.01,105.636,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/undici/test/eventsource/eventsource-request-status-error.js,0,1,34,43,8,18.605,0.342,10.352,10612.398,169,589.578,67,1025.169,119.165,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/undici/test/eventsource/eventsource-redirecting.js,3,2,115,135,26,19.259,1.292,32.671,126622.557,600,7034.586,88,3875.659,108.809,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/undici/test/eventsource/eventsource-reconnect.js,4,2,150,182,28,15.385,1.352,42.429,172112.478,628,9561.804,88,4056.523,107.663,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/undici/test/eventsource/eventsource-message.js,9,3,245,305,60,19.672,2.339,56.428,395891.861,1056,21993.992,100,7015.912,113.883,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,9
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/undici/test/eventsource/eventsource-constructor.js,2,1,51,62,10,16.129,0.437,13.953,18302.704,229,1016.817,53,1311.694,115.751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/undici/test/eventsource/eventsource-constructor-stringify.js,1,1,30,41,7,17.073,0.267,9.682,7759.154,138,431.064,56,801.415,118.387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/undici/test/eventsource/eventsource-connect.js,10,1,245,278,41,14.748,2.505,43.167,324343.393,1108,18019.077,110,7513.747,109.295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/undici/test/eventsource/eventsource-close.js,2,1,62,76,12,15.789,0.576,14.444,24960,288,1386.667,64,1728,114.968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/undici/test/eventsource/eventsource-attributes.js,0,1,93,75,12,16,0.743,23.958,53369.529,344,2964.974,89,2227.652,112.584,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/undici/test/cookie/validate-cookie-value.js,7,1,79,200,48,24,0.956,11.559,33159.577,462,1842.199,74,2868.767,125.521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/undici/test/cookie/validate-cookie-path.js,3,1,60,168,39,23.214,0.565,6.786,11509.867,286,639.437,61,1696.191,127.891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/undici/test/cookie/validate-cookie-name.js,21,1,131,274,75,27.372,1.358,11.152,45441.331,616,2524.518,98,4074.661,128.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/undici/test/cookie/to-imf-date.js,1,2,22,27,5,18.519,0.164,14.13,6940.062,95,385.559,36,491.143,108.401,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/undici/test/cookie/npm-cookie.js,10,1,114,131,12,9.16,0.904,15.085,40910.799,429,2272.822,80,2712.107,104.458,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/undici/test/cookie/is-ctl-excluding-htab.js,10,2,86,121,13,10.744,0.729,15.643,34216.984,346,1900.944,80,2187.387,106.276,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/undici/test/cookie/global-headers.js,4,2,69,87,12,13.793,0.615,18.223,33617.719,302,1867.651,69,1844.774,109.966,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/undici/test/cache-interceptor/utils.js,16,2,277,220,21,9.545,1.604,21.351,102724.822,693,5706.935,123,4811.163,103.891,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16
/home/gabriel/Disk/Research/research-javascript-test-smells/repositories/undici/test/cache-interceptor/cache-store-test-utils.js,5,2,438,331,20,6.042,2.771,54.142,450045.768,1180,25002.543,132,8312.385,86.662,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5
